        1.12901             -0             -0             -0             -0             -0             -0             -0             -0
     -0.0353831        1.12901             -0             -0             -0             -0             -0             -0             -0
     -0.0329592              0        1.12901             -0             -0             -0             -0             -0             -0
     -0.0302588      -0.065642              0        1.06337             -0             -0             -0             -0             -0
      -0.030215              0     -0.0631743              0        1.06584             -0             -0             -0             -0
    6.84285e-05     -0.0329592     -0.0353831              0              0        1.12901             -0             -0             -0
   -8.10127e-06    6.03272e-05     -0.0302588     -0.0328989              0      -0.065642        1.06337             -0             -0
    0.000251213      -0.030215    0.000319642              0     -0.0350635     -0.0631743              0        1.06584             -0
   -0.000507336   -0.000256122   -0.000515437     -0.0304711     -0.0307743   -0.000195795       -0.06337     -0.0658378              1
