        1.11752             -0             -0             -0             -0             -0             -0             -0             -0
     -0.0333234        1.11752             -0             -0             -0             -0             -0             -0             -0
     -0.0309925              0        1.11752             -0             -0             -0             -0             -0             -0
     -0.0268324     -0.0601558              0        1.05737             -0             -0             -0             -0             -0
     -0.0267924              0     -0.0577849              0        1.05974             -0             -0             -0             -0
    0.000245073     -0.0309925     -0.0333234              0              0        1.11752             -0             -0             -0
    0.000107292    0.000352365     -0.0268324     -0.0306401              0     -0.0601558        1.05737             -0             -0
     0.00023953     -0.0267924    0.000484604              0     -0.0328388     -0.0577849              0        1.05974             -0
   -0.000172803    6.67276e-05    -6.5511e-05     -0.0267257     -0.0268979    0.000419093     -0.0573658     -0.0597367              1
