        1.12387             -0             -0             -0             -0             -0             -0             -0             -0
     -0.0347736        1.12387             -0             -0             -0             -0             -0             -0             -0
     -0.0323931              0        1.12387             -0             -0             -0             -0             -0             -0
     -0.0284786     -0.0632522              0        1.06062             -0             -0             -0             -0             -0
     -0.0283584              0     -0.0607515              0        1.06312             -0             -0             -0             -0
     0.00016724     -0.0323931     -0.0347736              0              0        1.12387             -0             -0             -0
    4.62036e-05    0.000213444     -0.0284786     -0.0321797              0     -0.0632522        1.06062             -0             -0
    0.000254419     -0.0283584     0.00042166              0     -0.0343519     -0.0607515              0        1.06312             -0
   -0.000338934   -8.45146e-05    -0.00029273     -0.0284429     -0.0287713    0.000128929     -0.0606226     -0.0631232              1
